Geo_NAME,Geo_QName,Geo_SUMLEV,Geo_GEOCOMP,Geo_REGION,Geo_DIVISION,Geo_FIPS,Geo_STATE,Geo_PLACECE,SE_T001_001,SE_T002_002,SE_T002_001,SE_T002_003,SE_T004_001,SE_T004_002,SE_T004_003,SE_T004_004,SE_T004_005,SE_T004_006,SE_T004_007,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T013_009,SE_T013_010,SE_T013_011,SE_T013_012,SE_T013_013,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T014_018,SE_T014_019,SE_T014_020,SE_T014_021,SE_T028_001,SE_T028_002,SE_T028_003,SE_T028_004,SE_T041_001,SE_T041_002,SE_T041_003,SE_T041_004,SE_T041_005,SE_T041_006,SE_T041_007,SE_T041_008,SE_T041_009,SE_T041_010,SE_T041_011,SE_T041_012,SE_T041_013,SE_T041_014,SE_T041_015,SE_T041_016,SE_T041_017,SE_T041_018,SE_T041_019,SE_T041_020,SE_T041_021,SE_T041_022,SE_T041_023,SE_T041_024,SE_T041_025,SE_T041_026,SE_T043_001,SE_T099_001,SE_T099_002,SE_T099_003,SE_T099_004,SE_T099_005,SE_T099_006,SE_T099_007,SE_T099_008,SE_T099_009,SE_T099_010,SE_T099_011,SE_T099_012,SE_T099_013,SE_T110_001,SE_T110_002,SE_T110_003,SE_T110_004,SE_T110_005,SE_T111_001,SE_T111_002,SE_T111_003,SE_T111_004,SE_T111_005
"Conway city","Conway city, South Carolina","160","00","3","5","450315","45","0315",9819,9819,1711.37901561238,5.73747832036287,9819,9819,0,9819,0,0,0,9819,9765,5614,4117,6,23,5,54,33,8,0,1,12,9819,9799,20,0,0,0,20,4,16,0,16,0,0,0,0,0,0,0,0,0,0,7357,4649,42,4607,3661,462,427,267,255,217,134,138,178,175,135,108,148,163,98,56,57,69,61,127,52,147,126,20,14,27,21241,9628,7355,4819,2510,0,10,16,2273,653,1607,13,0,0,9819,9782,37,37,0,37,6,5,5,21
"Cope town","Cope town, South Carolina","160","00","3","5","450320","45","0320",124,124,501.027319812792,0.247491494169085,112,0,0,0,112,0,112,124,124,61,63,0,0,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,42,0,42,30,3,2,2,4,3,4,5,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,18125,112,94,58,36,0,0,0,18,17,1,0,0,0,112,112,0,0,0,0,0,0,0,0
"Cordova town","Cordova town, South Carolina","160","00","3","5","450325","45","0325",135,135,298.080460358056,0.452897851264176,133,0,0,0,133,0,133,135,135,126,6,0,3,0,0,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,60,0,60,44,0,5,3,7,0,0,0,0,5,0,4,0,2,7,0,2,0,0,2,0,2,5,0,0,0,31250,133,125,110,6,0,9,0,8,8,0,0,0,0,133,131,2,2,0,2,0,0,2,0
"Cottageville town","Cottageville town, South Carolina","160","00","3","5","450330","45","0330",572,572,179.724995268713,3.18264022844894,564,0,0,0,564,0,564,572,570,471,92,3,4,0,2,1,0,0,1,0,564,557,7,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,428,233,5,228,207,9,24,7,12,9,9,5,5,11,4,4,9,12,20,7,3,8,0,16,12,5,14,2,0,0,33750,564,505,440,55,4,6,0,59,16,43,0,0,0,564,553,11,11,0,11,0,5,2,4
"Coward town","Coward town, South Carolina","160","00","3","5","450333","45","0333",532,532,155.639174968937,3.41816255519331,542,0,0,0,542,23,519,532,529,483,46,0,0,0,3,0,3,0,0,0,542,538,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,440,277,0,277,201,16,21,26,12,10,7,16,5,5,3,8,14,12,2,2,10,6,3,9,8,0,2,4,0,0,21328,542,472,396,76,0,0,0,70,67,3,0,0,0,542,538,4,0,4,4,4,0,0,0
"Cowpens town","Cowpens town, South Carolina","160","00","3","5","450335","45","0335",2176,2176,1000.85489042799,2.17414134737304,2213,2213,2213,0,0,0,0,2176,2160,1819,324,7,9,1,16,13,0,0,0,3,2213,2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729,1021,0,1021,930,90,164,92,44,83,34,67,7,21,16,22,36,52,27,33,26,16,35,18,6,27,14,0,0,0,17259,2213,1742,1494,232,11,0,5,471,342,129,0,0,0,2213,2206,7,0,7,7,7,0,0,0
"Cross Hill town","Cross Hill town, South Carolina","160","00","3","5","450345","45","0345",469,469,151.81906911636,3.08920350210117,459,0,0,0,459,36,423,469,469,160,308,1,0,0,0,0,0,0,0,0,459,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,238,2,236,158,19,15,14,8,9,4,14,4,9,7,9,0,7,8,5,5,5,0,2,3,9,0,2,0,0,21786,459,402,109,290,3,0,0,57,36,21,0,0,0,459,459,0,0,0,0,0,0,0,0
"Darlington city","Darlington city, South Carolina","160","00","3","5","450350","45","0350",7311,7311,1784.00247484454,4.09808848535206,7311,7311,0,7311,0,0,0,7311,7280,3291,3959,16,13,1,31,13,12,0,1,5,7311,7240,71,17,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5492,3368,0,3368,2810,480,424,143,157,136,137,109,92,178,61,123,93,67,72,100,37,67,13,69,13,120,96,7,6,10,18686,7051,5025,2809,2155,15,0,46,2026,281,1722,7,16,0,7311,7228,83,36,47,83,42,13,11,17
"Denmark city","Denmark city, South Carolina","160","00","3","5","450355","45","0355",3762,3762,1239.47778348811,3.03514919760246,3540,3540,0,3540,0,0,0,3762,3755,622,3133,0,0,0,7,0,6,0,0,1,3540,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562,1515,16,1499,1288,264,257,105,49,77,54,70,74,10,44,63,35,20,11,19,43,10,0,27,11,37,0,0,0,8,13418,3540,2367,562,1805,0,0,0,1173,66,1107,0,0,0,3540,3508,32,15,17,32,0,8,10,14
"Dentsville CDP","Dentsville CDP, South Carolina","160","00","3","5","450357","45","0357",11839,11839,1609.26146383961,7.35679084227417,11839,11839,11839,0,0,0,0,11839,11675,6073,5384,23,193,2,164,97,19,1,2,45,11839,11713,126,20,50,0,56,0,0,0,0,0,0,0,0,24,0,16,0,8,32,9599,6788,99,6689,4536,179,322,187,202,180,184,194,226,140,175,333,224,187,152,165,153,157,130,228,179,335,246,39,9,10,32095,11306,10292,5550,4600,17,87,38,1014,377,626,0,9,2,11839,11600,239,118,121,239,73,71,55,40
"Dillon city","Dillon city, South Carolina","160","00","3","5","450360","45","0360",6829,6829,1589.98813843941,4.29500059459735,6829,6829,0,6829,0,0,0,6829,6810,4311,2409,48,42,0,19,16,1,0,0,2,6829,6822,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5025,3076,0,3076,2478,374,322,135,160,162,81,110,55,168,99,78,72,106,29,74,68,56,6,95,75,111,25,7,0,10,20114,6718,5042,3696,1217,20,109,0,1676,553,1097,20,6,0,6829,6756,73,54,19,73,18,17,30,8
"Donalds town","Donalds town, South Carolina","160","00","3","5","450365","45","0365",326,326,388.91574758176,0.838227821904966,334,0,0,0,334,0,334,326,326,272,54,0,0,0,0,0,0,0,0,0,334,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,169,0,169,147,15,14,12,9,12,6,8,5,17,7,10,10,0,0,9,2,4,0,3,0,4,0,0,0,0,21719,334,286,263,23,0,0,0,48,25,23,0,0,0,334,331,3,0,3,3,3,0,0,0
"Due West town","Due West town, South Carolina","160","00","3","5","450380","45","0380",1220,1220,745.232396226415,1.63707322196087,1212,0,0,0,1212,4,1208,1220,1213,941,264,0,8,0,7,5,1,0,1,0,1212,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,516,0,516,300,27,38,19,9,10,18,9,10,18,13,17,13,20,5,8,8,16,2,10,8,13,9,0,0,0,26389,698,618,417,201,0,0,0,80,29,46,0,5,0,1212,1192,20,4,16,20,16,0,0,4
"Duncan town","Duncan town, South Carolina","160","00","3","5","450385","45","0385",2152,2152,1568.27635790658,1.3722071299172,2152,0,0,0,2152,6,2146,2152,2137,1700,432,5,0,0,15,6,0,1,0,8,2152,2139,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630,1055,0,1055,818,57,96,48,38,56,41,62,47,64,22,50,27,48,28,17,7,29,9,29,14,17,6,0,3,3,23085,2119,1798,1488,296,8,0,6,321,192,129,0,0,0,2152,2143,9,0,9,9,4,5,0,0
"Dunean CDP","Dunean CDP, South Carolina","160","00","3","5","450387","45","0387",4637,4637,2787.13723741007,1.66371427203524,4637,4637,4637,0,0,0,0,4637,4599,3708,874,9,8,0,38,22,0,0,0,16,4637,4557,80,0,7,0,73,0,0,0,0,0,0,0,0,61,52,0,9,0,12,3748,2287,0,2287,1965,186,435,91,122,85,105,113,73,89,64,56,65,68,43,46,73,20,13,38,33,84,27,15,2,19,19012,4591,3804,3118,634,0,0,52,787,553,234,0,0,0,4637,4585,52,13,39,52,44,8,0,0
"Easley city","Easley city, South Carolina","160","00","3","5","450390","45","0390",15195,15195,1532.68947540601,9.91394554723806,15224,15224,0,15224,0,0,0,15195,15068,13078,1891,54,44,1,127,89,7,1,1,29,15224,15098,126,50,7,0,69,0,0,0,0,0,0,0,0,57,57,0,0,0,12,12115,8053,5,8048,5979,349,723,310,360,346,275,198,243,277,209,358,220,142,133,207,139,139,145,230,218,386,222,59,23,68,26674,15072,13456,11827,1442,35,76,76,1616,1138,478,0,0,0,15224,15028,196,89,107,196,86,19,48,43
"East Gaffney CDP","East Gaffney CDP, South Carolina","160","00","3","5","450395","45","0395",3278,3278,1016.64239779667,3.22433926334794,3278,3278,0,3278,0,0,0,3278,3261,2806,448,4,3,0,17,6,1,0,7,3,3278,3278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591,1590,0,1590,1275,144,287,68,72,142,32,98,39,24,31,39,9,51,30,6,28,27,47,32,23,39,7,0,0,0,16171,3192,2477,2229,248,0,0,0,715,528,187,0,0,0,3278,3278,0,0,0,0,0,0,0,0
"Eastover town","Eastover town, South Carolina","160","00","3","5","450405","45","0405",1044,1044,871.117097938144,1.19846115117136,1044,0,0,0,1044,34,1010,1044,1043,69,970,0,0,4,1,0,0,0,0,1,1044,1042,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,729,449,0,449,324,48,39,39,33,21,17,28,2,13,12,15,8,10,4,4,5,5,2,4,6,6,3,0,0,0,15357,1037,753,49,704,0,0,0,284,23,261,0,0,0,1044,1040,4,4,0,4,0,2,0,2
"East Sumter CDP","East Sumter CDP, South Carolina","160","00","3","5","450408","45","0408",1590,1590,468.070120481928,3.39692693556881,1570,1570,1570,0,0,0,0,1590,1585,927,655,1,2,0,5,5,0,0,0,0,1570,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,803,29,774,549,44,73,36,44,23,38,27,14,11,20,33,28,21,31,17,17,17,6,13,0,36,0,0,0,0,21528,1570,1265,844,421,0,0,0,305,148,157,0,0,0,1570,1560,10,10,0,10,5,0,0,5
"Edgefield town","Edgefield town, South Carolina","160","00","3","5","450415","45","0415",2563,2563,824.920994656394,3.10696420215074,2527,2527,0,2527,0,0,0,2563,2558,1276,1280,0,2,0,5,1,4,0,0,0,2527,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,1009,0,1009,993,151,169,114,59,30,75,42,51,24,29,12,17,33,13,21,13,17,9,28,17,25,24,20,0,0,15292,2407,1747,1029,718,0,0,0,660,163,497,0,0,0,2527,2512,15,15,0,15,0,0,0,15
"Edisto CDP","Edisto CDP, South Carolina","160","00","3","5","450416","45","0416",2815,2815,501.466140724947,5.61353952219084,2815,2815,0,2815,0,0,0,2815,2805,1080,1717,3,5,0,10,5,3,0,2,0,2815,2808,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2112,1305,0,1305,1020,147,205,110,30,20,79,59,48,43,44,31,51,30,7,4,4,21,6,41,10,30,0,0,0,0,17250,2808,1827,843,984,0,0,0,981,235,746,0,0,0,2815,2809,6,6,0,6,0,0,0,6
"Edisto Beach town","Edisto Beach town, South Carolina","160","00","3","5","450417","45","0417",340,340,160.137464993635,2.12317586027426,342,0,0,0,342,0,342,340,340,338,2,0,0,0,0,0,0,0,0,0,342,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,126,2,124,165,2,14,12,6,11,0,10,8,3,8,5,8,4,7,5,11,0,8,7,14,13,9,0,0,0,33594,339,324,324,0,0,0,0,15,15,0,0,0,0,342,339,3,3,0,3,3,0,0,0
"Ehrhardt town","Ehrhardt town, South Carolina","160","00","3","5","450420","45","0420",442,442,240.85308142226,1.83514363773114,424,0,0,0,424,14,410,442,442,232,210,0,0,0,0,0,0,0,0,0,424,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,191,8,183,142,19,18,10,5,7,7,5,5,3,5,10,7,0,0,3,2,2,0,9,4,16,2,0,0,3,22500,424,323,215,108,0,0,0,101,24,77,0,0,0,424,424,0,0,0,0,0,0,0,0
"Elgin town","Elgin town, South Carolina","160","00","3","5","450423","45","0423",622,622,604.946502440856,1.02819009200043,626,0,0,0,626,0,626,622,606,546,50,1,9,0,16,10,0,0,1,5,626,609,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,353,7,346,232,0,12,10,5,13,6,19,3,10,10,8,18,3,9,19,15,18,2,17,3,13,9,3,3,4,36667,626,597,538,38,0,16,5,29,20,9,0,0,0,626,601,25,16,9,25,2,5,8,10
"Elgin CDP","Elgin CDP, South Carolina","160","00","3","5","450424","45","0424",2196,2196,442.306061746637,4.96488786820634,2242,0,0,0,2242,49,2193,2196,2186,2011,171,0,4,0,10,10,0,0,0,0,2242,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,1301,0,1301,784,14,51,22,61,23,43,43,8,37,49,50,6,53,17,43,39,65,7,24,41,42,16,16,6,8,32050,2242,2167,1968,199,0,0,0,75,62,13,0,0,0,2242,2223,19,19,0,19,0,0,14,5
"Elko town","Elko town, South Carolina","160","00","3","5","450425","45","0425",214,214,184.690913695435,1.15869262714731,215,0,0,0,215,8,207,214,214,70,144,0,0,0,0,0,0,0,0,0,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,102,2,100,70,8,8,8,4,5,1,2,2,3,2,6,0,2,2,2,0,4,0,3,2,6,0,0,0,0,21250,215,152,71,81,0,0,0,63,5,58,0,0,0,215,215,0,0,0,0,0,0,0,0
"Elloree town","Elloree town, South Carolina","160","00","3","5","450430","45","0430",939,939,1060.15637837838,0.885718389428831,939,0,0,0,939,9,930,939,916,489,424,1,2,0,23,3,17,0,0,3,939,930,9,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,715,408,0,408,359,47,58,22,25,26,7,23,8,14,19,7,17,8,9,12,5,16,5,15,5,7,0,0,4,0,18036,935,683,431,247,0,0,5,252,58,192,2,0,0,939,939,0,0,0,0,0,0,0,0
"Estill town","Estill town, South Carolina","160","00","3","5","450445","45","0445",2387,2387,675.29233817586,3.53476541204052,2385,0,0,0,2385,56,2329,2387,2386,580,1805,0,1,0,1,1,0,0,0,0,2385,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,873,5,868,864,145,206,76,45,56,31,34,7,42,34,22,13,26,7,24,8,16,5,21,6,9,15,8,0,8,12778,2331,1293,504,789,0,0,0,1038,64,974,0,0,0,2385,2385,0,0,0,0,0,0,0,0
"Eureka Mill CDP","Eureka Mill CDP, South Carolina","160","00","3","5","450450","45","0450",1738,1738,1283.54694724836,1.35406032769264,1850,0,0,0,1850,39,1811,1738,1734,1100,624,10,0,0,4,2,0,0,0,2,1850,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,857,11,846,673,42,154,35,23,38,44,54,37,25,33,39,23,47,0,17,6,6,12,25,0,7,6,0,0,0,20023,1850,1465,1077,368,20,0,0,385,131,213,41,0,0,1850,1850,0,0,0,0,0,0,0,0
"Eutawville town","Eutawville town, South Carolina","160","00","3","5","450455","45","0455",350,350,378.33714524207,0.92510081127789,329,0,0,0,329,0,329,350,347,229,118,0,0,0,3,3,0,0,0,0,329,325,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,114,0,114,115,17,15,19,9,7,0,16,2,1,0,7,2,3,0,0,2,7,0,3,3,2,0,0,0,0,14306,329,218,183,35,0,0,0,111,34,77,0,0,0,329,329,0,0,0,0,0,0,0,0
"Fairfax town","Fairfax town, South Carolina","160","00","3","5","450460","45","0460",2317,2317,698.278123807307,3.3181620918707,2326,0,0,0,2326,0,2326,2317,2304,804,1500,0,0,0,13,4,8,0,0,1,2326,2302,24,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,976,12,964,820,153,157,54,43,58,38,60,10,35,17,17,19,22,11,17,9,16,11,10,17,25,14,5,0,2,15129,2275,1473,666,805,0,0,2,802,95,707,0,0,0,2326,2321,5,2,3,5,0,0,3,2
"Florence city","Florence city, South Carolina","160","00","3","5","450465","45","0465",29813,29813,2021.29033910107,14.7494891868225,29813,29813,29813,0,0,0,0,29813,29642,15498,13962,41,130,11,171,89,62,2,5,13,29813,29692,121,22,29,30,40,0,0,0,0,0,0,0,0,3,0,0,0,3,37,22794,13804,28,13776,10968,1194,1309,612,624,442,395,473,452,509,355,450,323,352,235,367,259,269,254,361,282,584,418,150,55,244,24906,28703,22437,14049,8273,10,90,15,6266,1028,5214,0,0,24,29813,29361,452,297,155,452,151,85,96,120
"Folly Beach city","Folly Beach city, South Carolina","160","00","3","5","450470","45","0470",1398,1398,246.631920441387,5.66836603103953,1396,1396,1396,0,0,0,0,1398,1393,1386,4,2,1,0,5,2,1,0,0,2,1396,1388,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,728,4,724,663,34,47,48,15,20,23,54,33,48,26,32,26,26,10,19,12,19,8,18,19,63,37,11,9,6,28413,1396,1242,1242,0,0,0,0,154,148,0,0,6,0,1396,1369,27,17,10,27,5,3,3,16
"Forest Acres city","Forest Acres city, South Carolina","160","00","3","5","450475","45","0475",7197,7197,2171.24561863716,3.31468717229578,7197,7197,7197,0,0,0,0,7197,7106,6436,599,11,59,1,91,51,5,0,2,33,7197,7113,84,49,8,0,27,0,0,0,0,0,0,0,0,14,0,14,0,0,13,6172,4075,25,4050,3424,76,126,135,75,178,122,189,83,129,153,237,132,127,100,108,98,115,59,200,153,381,224,87,54,83,36516,7197,6803,6172,547,0,40,44,394,337,57,0,0,0,7197,6981,216,159,57,216,85,34,21,76
"Forestbrook CDP","Forestbrook CDP, South Carolina","160","00","3","5","450478","45","0478",2502,2502,750.625503996293,3.33322007669534,2598,2598,0,2598,0,0,0,2502,2471,2240,158,10,63,0,31,21,4,0,3,3,2598,2577,21,8,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1886,1443,116,1327,953,54,48,68,76,34,32,35,47,32,40,25,47,30,38,41,30,67,23,66,21,63,17,6,4,9,31050,2591,2373,2217,123,0,33,0,218,187,31,0,0,0,2598,2506,92,65,27,92,12,36,17,27
"Fort Lawn town","Fort Lawn town, South Carolina","160","00","3","5","450485","45","0485",718,718,520.46218415897,1.37954307124203,727,0,0,0,727,60,667,718,712,398,311,3,0,0,6,2,0,0,1,3,727,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,407,0,407,243,11,23,12,8,3,12,15,20,8,12,13,17,19,16,12,4,7,4,7,8,5,5,2,0,0,29479,727,641,383,258,0,0,0,86,6,75,5,0,0,727,712,15,12,3,15,9,0,6,0
"Fort Mill town","Fort Mill town, South Carolina","160","00","3","5","450490","45","0490",4930,4930,1582.23554399009,3.11584455217553,4930,4930,4930,0,0,0,0,4930,4893,4068,804,11,7,3,37,32,0,0,0,5,4930,4883,47,0,19,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3772,2424,0,2424,1948,166,276,152,90,87,27,105,69,75,45,71,61,88,56,53,29,52,51,86,76,114,63,39,7,10,25067,4910,4138,3663,450,0,25,0,772,417,355,0,0,0,4930,4903,27,21,6,27,7,7,6,7
"Fountain Inn town","Fountain Inn town, South Carolina","160","00","3","5","450495","45","0495",4388,4388,887.464262377011,4.94442445293183,4386,4386,0,4386,0,0,0,4388,4361,2922,1431,1,7,0,27,15,0,0,0,12,4386,4355,31,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3314,2355,0,2355,1586,89,135,58,52,109,74,142,58,80,109,67,31,81,47,59,68,60,35,61,8,70,34,43,0,16,27375,4319,3841,2723,1118,0,0,0,478,194,284,0,0,0,4386,4353,33,11,22,33,0,22,0,11
"Furman town","Furman town, South Carolina","160","00","3","5","450500","45","0500",260,260,83.4548122443921,3.11545845000054,237,0,0,0,237,0,237,260,260,71,189,0,0,0,0,0,0,0,0,0,237,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,84,0,84,71,10,11,9,2,5,2,5,0,3,3,9,3,0,0,3,2,0,2,2,0,0,0,0,0,0,16750,237,168,60,108,0,0,0,69,5,64,0,0,0,237,237,0,0,0,0,0,0,0,0
"Gaffney city","Gaffney city, South Carolina","160","00","3","5","450505","45","0505",13145,13145,1782.48127015707,7.37455154232375,13145,13145,0,13145,0,0,0,13145,13105,7832,5131,13,127,2,40,22,4,2,0,12,13145,13145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10100,6385,0,6385,4957,565,710,334,212,286,240,217,218,239,174,191,269,108,114,98,99,61,60,205,118,196,102,64,39,38,21515,12802,10146,6710,3383,0,46,7,2656,1028,1592,10,26,0,13145,13029,116,75,41,116,26,46,0,44
"Gantt CDP","Gantt CDP, South Carolina","160","00","3","5","450506","45","0506",13891,13891,1558.34553246416,8.91394091401196,13891,13891,13891,0,0,0,0,13891,13827,5595,8179,15,36,2,64,34,22,0,3,5,13891,13802,89,0,53,0,36,0,0,0,0,0,0,0,0,8,0,8,0,0,28,10554,7449,5,7444,5025,227,474,286,343,307,221,275,204,277,219,324,215,187,144,138,68,196,76,192,106,225,97,87,23,114,26584,13808,12447,5008,7372,7,54,6,1361,566,795,0,0,0,13891,13777,114,68,46,114,33,38,5,38
"Garden City CDP","Garden City CDP, South Carolina","160","00","3","5","450507","45","0507",6305,6305,1185.55788732394,5.3181713583229,6305,6305,6305,0,0,0,0,6305,6267,6197,39,12,19,0,38,35,0,0,0,3,6305,6262,43,29,0,0,14,0,8,0,0,0,8,0,0,0,0,0,0,0,6,5676,2873,43,2830,3045,76,150,161,100,326,161,207,158,258,206,202,75,171,126,137,51,66,38,117,78,54,60,30,18,19,26778,6296,5825,5724,23,45,0,33,471,471,0,0,0,0,6305,6035,270,210,60,270,33,50,67,120
"Gaston town","Gaston town, South Carolina","160","00","3","5","450509","45","0509",984,984,293.679210878082,3.35059467456992,1008,0,0,0,1008,0,1008,984,982,973,9,0,0,0,2,2,0,0,0,0,1008,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,540,0,540,347,12,21,19,28,19,16,15,9,17,15,23,7,22,9,18,12,20,6,23,10,19,7,0,0,0,30272,1004,915,913,2,0,0,0,89,89,0,0,0,0,1008,1006,2,2,0,2,0,0,2,0
"Gayle Mill CDP","Gayle Mill CDP, South Carolina","160","00","3","5","450511","45","0511",1037,1037,1545.34957192175,0.671045580133962,1043,0,0,0,1043,4,1039,1037,1037,678,346,13,0,0,0,0,0,0,0,0,1043,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,419,0,419,341,43,94,16,19,18,10,11,10,26,31,21,10,13,6,7,0,6,0,0,0,0,0,0,0,0,14803,1043,641,506,129,6,0,0,402,82,320,0,0,0,1043,1043,0,0,0,0,0,0,0,0
"Georgetown city","Georgetown city, South Carolina","160","00","3","5","450513","45","0513",9517,9517,1460.67649161481,6.51547420296928,9517,9517,0,9517,0,0,0,9517,9472,4295,5133,20,19,5,45,12,22,0,5,6,9517,9468,49,23,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6956,4008,52,3956,3455,535,568,231,175,167,170,199,93,95,103,125,98,141,63,107,55,70,69,84,27,157,83,17,6,17,18257,9319,6563,3835,2677,10,34,7,2756,346,2362,0,48,0,9517,9400,117,43,74,117,67,19,10,21
"Gifford town","Gifford town, South Carolina","160","00","3","5","450517","45","0517",313,313,331.696499181669,0.943633715677447,346,0,0,0,346,65,281,313,313,5,307,1,0,0,0,0,0,0,0,0,346,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,88,0,88,104,33,20,12,4,5,7,6,0,2,6,0,0,2,2,0,0,2,0,3,0,0,0,0,0,0,9601,346,153,0,153,0,0,0,193,0,192,1,0,0,346,346,0,0,0,0,0,0,0,0
"Gilbert town","Gilbert town, South Carolina","160","00","3","5","450520","45","0520",324,324,155.428062974625,2.08456564277518,320,0,0,0,320,0,320,324,324,316,8,0,0,0,0,0,0,0,0,0,320,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,192,0,192,109,0,3,3,7,6,12,3,0,3,5,6,4,7,0,4,3,10,9,10,0,10,4,0,0,0,35893,313,301,301,0,0,0,0,12,12,0,0,0,0,320,314,6,3,3,6,0,3,3,0
"Gloverville CDP","Gloverville CDP, South Carolina","160","00","3","5","450530","45","0530",2753,2753,826.981786592438,3.32897295277044,2718,2718,2718,0,0,0,0,2753,2729,2360,356,8,4,1,24,13,3,0,0,8,2718,2686,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,1089,0,1089,1056,197,170,52,44,91,38,76,7,64,38,29,7,53,21,26,15,30,11,26,15,38,8,0,0,0,16786,2706,1967,1890,69,0,0,8,739,505,234,0,0,0,2718,2693,25,17,8,25,8,0,0,17
"Golden Grove CDP","Golden Grove CDP, South Carolina","160","00","3","5","450533","45","0533",2055,2055,343.006079783463,5.99114744933181,2053,0,0,0,2053,29,2024,2055,2021,1887,130,1,3,0,34,26,0,0,2,6,2053,2041,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1612,1150,0,1150,737,13,60,32,33,28,30,57,38,44,39,32,30,28,18,35,10,38,28,20,28,51,34,0,3,8,29647,2053,1918,1786,132,0,0,0,135,107,28,0,0,0,2053,2016,37,8,29,37,0,29,0,8
"Goose Creek city","Goose Creek city, South Carolina","160","00","3","5","450536","45","0536",24692,24692,788.537689526769,31.3136585961016,24692,24692,24692,0,0,0,0,24692,23672,19934,3059,108,556,15,1020,568,82,8,95,267,24692,23913,779,425,160,20,174,0,42,0,0,0,42,0,0,0,0,0,0,0,132,15524,11472,3586,7886,7640,232,364,202,231,359,386,589,492,507,456,691,327,460,266,383,214,243,131,368,180,369,148,28,7,7,30007,24647,22438,19170,2329,113,591,235,2209,1325,800,0,84,0,24692,23825,867,452,415,867,323,317,161,66
